Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Lucas,2021-03-05 05:22:45,00:42:21,,RuPaul's Drag Race: Temporada 1: Rainhas da mídia (Episódio 3),,Apple iPhone 7 (GSM),00:43:11,00:43:11,BR (Brazil)
Lucas,2021-03-04 02:26:16,00:42:21,,RuPaul's Drag Race: Temporada 1: O desafio das bandas femininas (Episódio 2),,Apple iPhone 7 (GSM),00:43:08,00:43:08,BR (Brazil)
Lucas,2021-03-04 01:07:28,00:43:11,,RuPaul's Drag Race: Temporada 1: Montada por um centavo (Episódio 1),,Apple iPhone 7 (GSM),00:43:12,Not latest view,BR (Brazil)
Lucas,2021-03-03 20:49:31,00:14:43,,Fate: A Saga Winx - The Afterparty,,Netflix Windows App - Cadmium Windows Mobile,00:33:38,00:33:38,BR (Brazil)
Lucas,2021-03-03 20:46:13,00:01:54,,ONE PIECE: Alabasta: Episódio 104 (Episódio 104),,Netflix Windows App - Cadmium Windows Mobile,00:07:40,00:07:40,BR (Brazil)
Lucas,2021-02-27 17:24:52,00:06:54,,Fate: A Saga Winx - The Afterparty,,Netflix Windows App - Cadmium Windows Mobile,00:10:39,Not latest view,BR (Brazil)
Lucas,2021-02-27 16:38:56,00:03:48,,Fate: A Saga Winx - The Afterparty,,Netflix Windows App - Cadmium Windows Mobile,00:03:48,Not latest view,BR (Brazil)
Lucas,2021-02-20 12:20:09,00:03:29,,Mundo Mistério: Temporada 1: O caminho para a Superinteligência Artificial (Episódio 7),,Netflix Windows App - Cadmium Windows Mobile,00:25:05,00:25:05,BR (Brazil)
Lucas,2021-02-20 11:36:01,00:40:31,,Cheer: Temporada 1: Deus abençoou o Texas! (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:57:29,00:57:29,BR (Brazil)
Lucas,2021-02-20 10:07:37,00:16:25,,Cheer: Temporada 1: Deus abençoou o Texas! (Episódio 1),,Apple iPhone 7 (GSM),00:16:25,Not latest view,BR (Brazil)
Lucas,2021-02-18 09:25:34,00:13:21,,Mundo Mistério: Temporada 1: O caminho para a Superinteligência Artificial (Episódio 7),,Apple iPhone 7 (GSM),00:21:51,Not latest view,BR (Brazil)
Lucas,2021-02-17 17:42:30,00:08:13,,Mundo Mistério: Temporada 1: O caminho para a Superinteligência Artificial (Episódio 7),,Netflix Windows App - Cadmium Windows Mobile,00:08:30,Not latest view,BR (Brazil)
Lucas,2021-02-17 17:18:08,00:03:09,,Mundo Mistério: Temporada 1: Apocalipse Zumbi. E se fosse real? (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:03:27,00:03:27,BR (Brazil)
Lucas,2021-02-17 14:42:29,00:23:43,,Mundo Mistério: Temporada 1: Os 20 milhões de mortos da Grande Peste (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:23:43,00:23:43,BR (Brazil)
Lucas,2021-02-16 19:49:59,00:28:42,,Cidade Invisível: Temporada 1: É muito maior do que a gente (Episódio 7),,Netflix Windows App - Cadmium Windows Mobile,00:32:19,00:32:19,BR (Brazil)
Lucas,2021-02-16 19:19:27,00:27:30,,Cidade Invisível: Temporada 1: Coisa de criança (Episódio 6),,Netflix Windows App - Cadmium Windows Mobile,00:27:33,00:27:33,BR (Brazil)
Lucas,2021-02-16 18:47:31,00:31:47,,Cidade Invisível: Temporada 1: Você não vai acreditar em mim (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:31:50,00:31:50,BR (Brazil)
Lucas,2021-02-16 18:20:50,00:18:29,,Cidade Invisível: Temporada 1: A Cuca vai pegar (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:34:55,00:34:55,BR (Brazil)
Lucas,2021-02-16 17:54:57,00:15:50,,Cidade Invisível: Temporada 1: A Cuca vai pegar (Episódio 4),,Apple iPhone 7 (GSM),00:16:40,Not latest view,BR (Brazil)
Lucas,2021-02-15 10:25:08,00:00:13,,Cidade Invisível: Temporada 1: A Cuca vai pegar (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:00:13,Not latest view,BR (Brazil)
Lucas,2021-02-15 09:31:50,00:33:48,,Cidade Invisível: Temporada 1: Eles estão entre nós (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:34:23,Not latest view,BR (Brazil)
Lucas,2021-02-15 08:29:00,00:32:31,,Cidade Invisível: Temporada 1: É um caminho sem volta (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:37:18,Not latest view,BR (Brazil)
Lucas,2021-02-15 07:45:14,00:05:03,,Cidade Invisível: Temporada 1: É um caminho sem volta (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:05:03,Not latest view,BR (Brazil)
Lucas,2021-02-15 06:43:47,00:36:10,,Cidade Invisível: Temporada 1: Queria muito que você estivesse aqui (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:36:10,Not latest view,BR (Brazil)
Lucas,2021-02-13 18:08:04,00:27:53,,The Rain: Temporada 3: Isso também vai passar (Episódio 6),,Netflix Windows App - Cadmium Windows Mobile,00:42:53,00:42:53,BR (Brazil)
Lucas,2021-02-13 18:07:53,00:00:04,,100 Humanos: Temporada 1: O que nos torna atraentes? (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:00:04,Not latest view,BR (Brazil)
Lucas,2021-02-13 17:56:34,00:00:25,,"Sense8: Temporada 2: Feliz Ano-Novo, p*rra. (Episódio 1)",,Netflix Windows App - Cadmium Windows Mobile,01:59:31,01:59:31,BR (Brazil)
Lucas,2021-02-13 13:07:55,00:14:52,,The Rain: Temporada 3: Isso também vai passar (Episódio 6),,Netflix Windows App - Cadmium Windows Mobile,00:15:01,Not latest view,BR (Brazil)
Lucas,2021-02-13 07:55:22,00:31:17,,The Rain: Temporada 3: Ame-se (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:46:33,00:46:33,BR (Brazil)
Lucas,2021-02-13 00:15:24,00:06:17,,The Rain: Temporada 3: Ame-se (Episódio 5),,Apple iPhone 7 (GSM),00:15:19,Not latest view,BR (Brazil)
Lucas,2021-02-10 23:41:38,00:05:48,,The Rain: Temporada 3: Ame-se (Episódio 5),,Apple iPhone 7 (GSM),00:09:02,Not latest view,BR (Brazil)
Lucas,2021-02-10 09:45:59,00:31:43,,The Rain: Temporada 3: Seja a mudança que você quer no mundo (Episódio 4),,Apple iPhone 7 (GSM),00:48:43,00:48:43,BR (Brazil)
Lucas,2021-02-10 08:55:28,00:45:49,,O Caso Gabriel Fernandez: Minissérie: Abalo no sistema (Episódio 1),,Apple iPhone 7 (GSM),00:45:39,00:45:39,BR (Brazil)
Lucas,2021-02-09 14:35:43,00:01:00,,The Rain: Temporada 3: Seja a mudança que você quer no mundo (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:01:00,Not latest view,BR (Brazil)
Lucas,2021-02-09 13:40:09,00:44:13,,The Rain: Temporada 3: Força! (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:44:33,00:44:33,BR (Brazil)
Lucas,2021-02-09 12:57:13,00:39:51,,The Rain: Temporada 3: Esperança (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:40:09,00:40:09,BR (Brazil)
Lucas,2021-02-09 12:44:14,00:12:11,,The Rain: Temporada 3: Não desista (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:47:07,00:47:07,BR (Brazil)
Lucas,2021-02-09 04:27:52,00:28:24,,The Rain: Temporada 3: Não desista (Episódio 1),,Apple iPhone 7 (GSM),00:35:57,Not latest view,BR (Brazil)
Lucas,2021-02-09 01:59:42,00:27:26,,The Rain: Temporada 2: Sobrevivência do mais forte (Episódio 6),,Apple iPhone 7 (GSM),00:41:16,00:41:16,BR (Brazil)
Lucas,2021-02-09 01:37:01,00:15:05,,The Rain: Temporada 2: Dar um jeito (Episódio 5),,Apple iPhone 7 (GSM),00:42:23,00:42:23,BR (Brazil)
Lucas,2021-02-08 13:15:41,00:12:53,,The Rain: Temporada 2: Dar um jeito (Episódio 5),,Apple iPhone 7 (GSM),00:19:47,Not latest view,BR (Brazil)
Lucas,2021-02-08 12:43:39,00:31:19,Autoplayed: user action: None; ,The Rain: Temporada 2: Salvar a todos (Episódio 4),,Apple iPhone 7 (GSM),00:47:16,00:47:16,BR (Brazil)
Lucas,2021-02-08 12:36:28,00:06:50,,The Rain: Temporada 2: Manter o controle (Episódio 3),,Apple iPhone 7 (GSM),00:40:25,00:40:25,BR (Brazil)
Lucas,2021-02-08 12:00:31,00:19:35,,The Rain: Temporada 2: Manter o controle (Episódio 3),,Apple iPhone 7 (GSM),00:30:22,Not latest view,BR (Brazil)
Lucas,2021-02-08 02:18:19,00:08:58,,O Nevoeiro: Temporada 1: Piloto (Episódio 1),,Apple iPhone 7 (GSM),00:13:20,00:13:20,BR (Brazil)
Lucas,2021-02-08 00:17:09,00:27:25,Autoplayed: user action: None; ,Between: Temporada 2: Deixe Pretty Lake (Episódio 1),,Apple iPhone 7 (GSM),00:41:19,00:41:19,BR (Brazil)
Lucas,2021-02-07 23:53:04,00:21:04,,Between: Temporada 1: Guerra (Episódio 6),,Apple iPhone 7 (GSM),00:41:48,00:41:48,BR (Brazil)
Lucas,2021-02-07 17:05:19,00:10:00,,Between: Temporada 1: Guerra (Episódio 6),,Apple iPhone 7 (GSM),00:10:18,Not latest view,BR (Brazil)
Lucas,2021-02-07 15:49:29,00:00:10,Autoplayed: user action: None; ,Between: Temporada 1: Guerra (Episódio 6),,Apple iPhone 7 (GSM),00:00:27,Not latest view,BR (Brazil)
Lucas,2021-02-07 15:17:44,00:28:35,,Between: Temporada 1: A corda no pescoço (Episódio 5),,Apple iPhone 7 (GSM),00:41:41,00:41:41,BR (Brazil)
Lucas,2021-02-07 14:32:07,00:00:08,Autoplayed: user action: None; ,Between: Temporada 1: A corda no pescoço (Episódio 5),,Apple iPhone 7 (GSM),00:00:23,Not latest view,BR (Brazil)
Lucas,2021-02-07 14:03:59,00:27:54,,Between: Temporada 1: O amor machuca (Episódio 4),,Apple iPhone 7 (GSM),00:41:54,00:41:54,BR (Brazil)
Lucas,2021-02-07 13:35:14,00:25:53,,Between: Temporada 1: Além dos limites (Episódio 3),,Apple iPhone 7 (GSM),00:41:44,00:41:44,BR (Brazil)
Lucas,2021-02-07 12:26:54,00:13:32,,Between: Temporada 1: Além dos limites (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:13:32,Not latest view,BR (Brazil)
Lucas,2021-02-07 12:01:36,00:25:13,,Between: Temporada 1: Quem é que manda? (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:42:06,00:42:06,BR (Brazil)
Lucas,2021-02-07 11:26:56,00:18:38,,Honey 2 - No ritmo dos sonhos,,Netflix Windows App - Cadmium Windows Mobile,01:39:52,01:39:52,BR (Brazil)
Lucas,2021-02-07 11:05:05,00:16:18,,Between: Temporada 1: Quem é que manda? (Episódio 2),,Apple iPhone 7 (GSM),00:16:29,Not latest view,BR (Brazil)
Lucas,2021-02-07 10:03:46,00:41:45,,Between: Temporada 1: Último dia de aula (Episódio 1),,Apple iPhone 7 (GSM),00:42:53,00:42:53,BR (Brazil)
Lucas,2021-02-07 10:02:41,00:00:30,,The Rain: Temporada 2: Manter o controle (Episódio 3),,Apple iPhone 7 (GSM),00:00:54,Not latest view,BR (Brazil)
Lucas,2021-02-07 09:32:51,00:29:43,,The Rain: Temporada 2: A verdade dói (Episódio 2),,Apple iPhone 7 (GSM),00:45:00,00:45:00,BR (Brazil)
Lucas,2021-02-07 09:08:03,00:24:43,,The Rain: Temporada 2: Evitar contato (Episódio 1),,Apple iPhone 7 (GSM),00:36:24,00:36:24,BR (Brazil)
Lucas,2021-02-07 08:39:25,00:25:28,,The Rain: Temporada 1: Confie em seus instintos (Episódio 8),,Apple iPhone 7 (GSM),00:39:11,00:39:11,BR (Brazil)
Lucas,2021-02-07 08:08:31,00:30:16,,The Rain: Temporada 1: Não fale com estranhos (Episódio 7),,Apple iPhone 7 (GSM),00:34:34,00:34:34,BR (Brazil)
Lucas,2021-02-07 08:02:32,00:05:36,,The Rain: Temporada 1: Mantenha seus amigos por perto (Episódio 6),,Apple iPhone 7 (GSM),00:39:57,00:39:57,BR (Brazil)
Lucas,2021-02-06 16:01:24,00:10:34,,The Rain: Temporada 1: Mantenha seus amigos por perto (Episódio 6),,Apple iPhone 7 (GSM),00:34:21,Not latest view,BR (Brazil)
Lucas,2021-02-06 10:02:36,00:15:39,,The Rain: Temporada 1: Mantenha seus amigos por perto (Episódio 6),,Apple iPhone 7 (GSM),00:23:47,Not latest view,BR (Brazil)
Lucas,2021-02-06 09:20:13,00:40:41,,The Rain: Temporada 1: Tenha fé (Episódio 5),,Apple iPhone 7 (GSM),00:47:40,00:47:40,BR (Brazil)
Lucas,2021-02-06 08:41:57,00:27:00,,The Rain: Temporada 1: Não confie em ninguém (Episódio 4),,Apple iPhone 7 (GSM),00:36:48,00:36:48,BR (Brazil)
Lucas,2021-02-06 08:20:14,00:00:04,,The Rain: Temporada 1: Não confie em ninguém (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:00:04,Not latest view,BR (Brazil)
Lucas,2021-02-06 07:58:31,00:19:28,,The Rain: Temporada 1: Evite a cidade (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:35:44,00:35:44,BR (Brazil)
Lucas,2021-02-06 06:22:52,00:17:13,Autoplayed: user action: None; ,The Rain: Temporada 1: Evite a cidade (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:16:19,Not latest view,BR (Brazil)
Lucas,2021-02-06 05:49:37,00:27:48,,The Rain: Temporada 1: Fiquem juntos (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:36:20,00:36:20,BR (Brazil)
Lucas,2021-02-06 05:27:47,00:08:50,Autoplayed: user action: None; ,The Rain: Temporada 1: Fiquem juntos (Episódio 2),,Apple iPhone 7 (GSM),00:08:57,Not latest view,BR (Brazil)
Lucas,2021-02-06 04:40:58,00:46:02,,The Rain: Temporada 1: Não saia (Episódio 1),,Apple iPhone 7 (GSM),00:45:42,00:45:42,BR (Brazil)
Lucas,2021-01-31 22:25:09,01:19:05,,Hush - A Morte Ouve,,TCL TV 2018 UHD Android TV Smart TV,01:19:05,01:19:05,BR (Brazil)
Lucas,2021-01-31 22:24:23,00:00:08,,Hush - A Morte Ouve,,Apple iPhone 7 (GSM),00:00:09,Not latest view,BR (Brazil)
Lucas,2021-01-30 02:06:18,00:58:43,,Heróis,,Chrome PC (Cadmium),01:46:29,01:46:29,BR (Brazil)
Lucas,2021-01-29 05:21:44,00:42:52,,Heróis,,Chrome PC (Cadmium),00:47:55,Not latest view,BR (Brazil)
Lucas,2021-01-29 05:17:06,00:02:14,,Heróis,,Chrome PC (Cadmium),00:05:32,Not latest view,BR (Brazil)
Lucas,2021-01-29 01:09:39,00:04:49,,Heróis,,Chrome PC (Cadmium),00:05:07,Not latest view,BR (Brazil)
Lucas,2021-01-29 01:03:17,00:00:36,,Heróis,,Chrome PC (Cadmium),00:00:39,Not latest view,BR (Brazil)
Lucas,2021-01-29 00:56:57,00:00:03,,Heróis,,Chrome PC (Cadmium),00:00:03,Not latest view,BR (Brazil)
Lucas,2021-01-28 03:12:19,01:02:32,,Don't F**k with Cats: Uma Caçada Online: Minissérie: Jogando a rede (Episódio 3),,Apple iPhone 7 (GSM),01:02:37,01:02:37,BR (Brazil)
Lucas,2021-01-28 03:07:12,00:00:04,,Don't F**k with Cats: Uma Caçada Online: Minissérie: Jogando a rede (Episódio 3),,Apple iPhone 7 (GSM),00:00:05,Not latest view,BR (Brazil)
Lucas,2021-01-28 02:05:52,00:55:20,,Don't F**k with Cats: Uma Caçada Online: Minissérie: Matando por cliques (Episódio 2),,Apple iPhone 7 (GSM),00:56:35,00:56:35,BR (Brazil)
Lucas,2021-01-28 00:33:28,01:04:51,,Don't F**k with Cats: Uma Caçada Online: Minissérie: Gato e rato (Episódio 1),,Apple iPhone 7 (GSM),01:04:39,01:04:39,BR (Brazil)
Lucas,2021-01-26 00:17:16,00:04:31,,Don't F**k with Cats: Uma Caçada Online: Minissérie: Gato e rato (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:04:31,Not latest view,BR (Brazil)
Lucas,2021-01-24 00:31:41,01:25:29,,Mulher-Maravilha,,TCL TV 2018 UHD Android TV Smart TV,02:11:33,02:11:33,BR (Brazil)
Lucas,2021-01-23 00:11:55,00:47:54,,Mulher-Maravilha,,TCL TV 2018 UHD Android TV Smart TV,00:47:22,Not latest view,BR (Brazil)
Lucas,2021-01-22 15:49:56,00:05:50,,Fate: A Saga Winx: Temporada 1: Um coração fanático (Episódio 6),,TCL TV 2018 UHD Android TV Smart TV,00:34:42,00:34:42,BR (Brazil)
Lucas,2021-01-22 14:43:47,00:50:05,,Fate: A Saga Winx: Temporada 1: Um coração fanático (Episódio 6),,Apple iPhone 7 (GSM),00:51:16,Not latest view,BR (Brazil)
Lucas,2021-01-22 14:37:52,00:02:02,,Fate: A Saga Winx: Temporada 1: Um coração fanático (Episódio 6),,Apple iPhone 7 (GSM),00:02:03,Not latest view,BR (Brazil)
Lucas,2021-01-22 13:40:10,00:48:16,,Fate: A Saga Winx: Temporada 1: Seja qual for a verdade (Episódio 5),,Apple iPhone 7 (GSM),00:47:43,00:47:43,BR (Brazil)
Lucas,2021-01-22 12:53:25,00:44:32,,Fate: A Saga Winx: Temporada 1: Assassino na escola (Episódio 4),,Apple iPhone 7 (GSM),00:44:29,00:44:29,BR (Brazil)
Lucas,2021-01-22 12:29:03,00:24:21,,Fate: A Saga Winx: Temporada 1: Falsas esperanças (Episódio 3),,Apple iPhone 7 (GSM),00:49:24,Not latest view,BR (Brazil)
Lucas,2021-01-22 12:02:02,00:25:14,,Fate: A Saga Winx: Temporada 1: Falsas esperanças (Episódio 3),,Apple iPhone 7 (GSM),00:25:03,Not latest view,BR (Brazil)
Lucas,2021-01-22 11:15:24,00:45:30,,Fate: A Saga Winx: Temporada 1: É só liberar a mente (Episódio 2),,Apple iPhone 7 (GSM),00:45:26,Not latest view,BR (Brazil)
Lucas,2021-01-22 10:23:35,00:51:26,,Fate: A Saga Winx: Temporada 1: Outro Mundo (Episódio 1),,Apple iPhone 7 (GSM),00:51:13,Not latest view,BR (Brazil)
Lucas,2021-01-20 16:02:09,00:45:55,,Por dentro das prisões mais severas do mundo: Temporada 4: Maurício: a prisão com punições extremas (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:45:41,00:45:41,BR (Brazil)
Lucas,2021-01-20 15:35:07,00:00:08,,Outer Banks: Temporada 1: Piloto (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:03:07,00:03:07,BR (Brazil)
Lucas,2021-01-20 00:24:44,00:07:52,,Outer Banks: Temporada 1: Piloto (Episódio 1),,Apple iPhone 7 (GSM),00:07:52,Not latest view,BR (Brazil)
Lucas,2021-01-19 17:22:52,00:26:33,,Sequestrada à Luz do Dia,,Netflix Windows App - Cadmium Windows Mobile,00:26:33,00:26:33,BR (Brazil)
Lucas,2021-01-19 16:02:05,00:00:08,,Sequestrada à Luz do Dia,,Netflix Windows App - Cadmium Windows Mobile,00:00:08,Not latest view,BR (Brazil)
Lucas,2021-01-18 17:52:58,00:43:16,,Por dentro das prisões mais severas do mundo: Temporada 4: Alemanha: a prisão com terapia (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:43:16,00:43:16,BR (Brazil)
Lucas,2021-01-18 16:47:02,00:52:53,,Por dentro das prisões mais severas do mundo: Temporada 2: Brasil: a prisão das gangues (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:52:47,00:52:47,BR (Brazil)
Lucas,2021-01-16 20:48:41,00:08:30,,Sangue e Água: Temporada 1: Viajando (Episódio 6),,Apple iPhone 7 (GSM),00:49:18,00:49:18,BR (Brazil)
Lucas,2021-01-16 16:30:04,00:11:29,,Sangue e Água: Temporada 1: Viajando (Episódio 6),,Apple iPhone 7 (GSM),00:41:07,Not latest view,BR (Brazil)
Lucas,2021-01-16 15:06:45,00:07:36,,Sangue e Água: Temporada 1: Viajando (Episódio 6),,Apple iPhone 7 (GSM),00:29:38,Not latest view,BR (Brazil)
Lucas,2021-01-15 23:51:43,00:22:11,,Sangue e Água: Temporada 1: Viajando (Episódio 6),,Apple iPhone 7 (GSM),00:22:12,Not latest view,BR (Brazil)
Lucas,2021-01-15 23:51:35,00:00:03,,Sangue e Água: Temporada 1: Amiga ou inimiga? (Episódio 5),,Apple iPhone 7 (GSM),00:50:33,00:50:33,BR (Brazil)
Lucas,2021-01-15 16:43:06,00:51:31,,Sangue e Água: Temporada 1: Amiga ou inimiga? (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:52:25,Not latest view,BR (Brazil)
Lucas,2021-01-14 16:21:13,00:41:38,,Sangue e Água: Temporada 1: Hora da vingança (Episódio 4),,Apple iPhone 7 (GSM),00:46:36,00:46:36,BR (Brazil)
Lucas,2021-01-14 15:52:46,00:04:14,,Sangue e Água: Temporada 1: Hora da vingança (Episódio 4),,Apple iPhone 7 (GSM),00:04:58,Not latest view,BR (Brazil)
Lucas,2021-01-14 15:43:22,00:00:43,,Sangue e Água: Temporada 1: Hora da vingança (Episódio 4),,Apple iPhone 7 (GSM),00:00:44,Not latest view,BR (Brazil)
Lucas,2021-01-14 14:20:20,00:38:44,,Sangue e Água: Temporada 1: Manipulação (Episódio 3),,Apple iPhone 7 (GSM),00:47:51,00:47:51,BR (Brazil)
Lucas,2021-01-14 13:30:15,00:42:37,,Sangue e Água: Temporada 1: A entrevista (Episódio 2),,Apple iPhone 7 (GSM),00:42:12,00:42:12,BR (Brazil)
Lucas,2021-01-14 07:51:00,00:41:11,,Sangue e Água: Temporada 1: Obsessão pela verdade (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:41:11,00:41:11,BR (Brazil)
Lucas,2021-01-12 17:00:05,00:34:12,,Control Z: Temporada 1: Aniversariante (Episódio 1),,Apple iPhone 7 (GSM),00:34:12,00:34:12,BR (Brazil)
Lucas,2021-01-12 16:51:12,00:00:01,,Control Z: Temporada 1: Aniversariante (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:00:01,Not latest view,BR (Brazil)
Lucas,2021-01-12 16:23:38,00:26:43,,Ninguém Mandou: Temporada 1: Justiça já! (Episódio 10),,Netflix Windows App - Cadmium Windows Mobile,00:26:23,00:26:23,BR (Brazil)
Lucas,2021-01-12 16:14:55,00:08:29,,Ninguém Mandou: Temporada 1: Descobertas (Episódio 9),,Netflix Windows App - Cadmium Windows Mobile,00:26:25,00:26:25,BR (Brazil)
Lucas,2021-01-12 13:06:51,00:17:56,,Ninguém Mandou: Temporada 1: Descobertas (Episódio 9),,Netflix Windows App - Cadmium Windows Mobile,00:17:56,Not latest view,BR (Brazil)
Lucas,2021-01-12 12:58:33,00:07:43,,Ninguém Mandou: Temporada 1: Tempos difíceis (Episódio 8),,Netflix Windows App - Cadmium Windows Mobile,00:24:11,00:24:11,BR (Brazil)
Lucas,2021-01-11 16:41:03,00:16:30,,Ninguém Mandou: Temporada 1: Tempos difíceis (Episódio 8),,Netflix Windows App - Cadmium Windows Mobile,00:16:30,Not latest view,BR (Brazil)
Lucas,2021-01-11 16:08:41,00:12:36,,Ninguém Mandou: Temporada 1: Fora de controle (Episódio 7),,Netflix Windows App - Cadmium Windows Mobile,00:23:48,00:23:48,BR (Brazil)
Lucas,2021-01-09 21:17:46,00:11:11,,Ninguém Mandou: Temporada 1: Fora de controle (Episódio 7),,Apple iPhone 7 (GSM),00:11:12,Not latest view,BR (Brazil)
Lucas,2021-01-08 13:54:27,00:24:16,,Ninguém Mandou: Temporada 1: Se liga (Episódio 6),,Netflix Windows App - Cadmium Windows Mobile,00:24:32,00:24:32,BR (Brazil)
Lucas,2021-01-08 10:09:45,00:24:08,,Ninguém Mandou: Temporada 1: Nova armadilha (Episódio 5),,Apple iPhone 7 (GSM),00:24:20,00:24:20,BR (Brazil)
Lucas,2021-01-07 14:57:05,00:24:13,,Ninguém Mandou: Temporada 1: Vire a página (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:24:08,00:24:08,BR (Brazil)
Lucas,2021-01-07 13:21:14,00:24:05,,Ninguém Mandou: Temporada 1: Complicações (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:24:05,00:24:05,BR (Brazil)
Lucas,2021-01-07 12:54:24,00:26:24,,Ninguém Mandou: Temporada 1: Todas por uma (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:26:33,00:26:33,BR (Brazil)
Lucas,2021-01-07 12:15:37,00:27:02,,Ninguém Mandou: Temporada 1: Surpresa (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:27:02,00:27:02,BR (Brazil)
Lucas,2021-01-07 05:28:27,00:20:51,,A História do Palavrão: Temporada 1: Sh*t (Episódio 2),,Netflix Windows App - Cadmium Windows Mobile,00:20:14,00:20:14,BR (Brazil)
Lucas,2021-01-07 05:07:25,00:20:13,,A História do Palavrão: Temporada 1: F*ck (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:20:13,00:20:13,BR (Brazil)
Lucas,2021-01-07 05:05:17,00:00:29,,A Rainha do Sul: Temporada 4: Hospitalidade sulista (Episódio 3),,Netflix Windows App - Cadmium Windows Mobile,00:01:05,00:01:05,BR (Brazil)
Lucas,2020-12-30 23:47:38,00:19:18,,Altered Carbon: Temporada 2: Dama fantasma (Episódio 1),,Netflix Windows App - Cadmium Windows Mobile,00:20:45,00:20:45,BR (Brazil)
Lucas,2020-12-30 04:54:50,00:38:03,,Altered Carbon: Temporada 1: Os assassinos (Episódio 10),,Netflix Windows App - Cadmium Windows Mobile,00:48:36,00:48:36,BR (Brazil)
Lucas,2020-12-27 16:23:36,00:09:41,,Altered Carbon: Temporada 1: Os assassinos (Episódio 10),,Apple iPhone 7 (GSM),00:11:18,Not latest view,BR (Brazil)
Lucas,2020-12-27 16:02:50,00:11:41,,Altered Carbon: Temporada 1: Fúria no céu (Episódio 9),,Apple iPhone 7 (GSM),00:50:19,00:50:19,BR (Brazil)
Lucas,2020-12-27 01:50:24,01:23:51,,Circle,,Google Chromecast V5 Streaming Stick,01:23:51,01:23:51,BR (Brazil)
Lucas,2020-12-25 19:02:32,00:22:46,,Anitta: Made in Honório: Temporada 1: Made in Honório (Episódio 6),,Netflix Windows App - Cadmium Windows Mobile,00:22:46,00:22:46,BR (Brazil)
Lucas,2020-12-25 18:32:12,00:28:08,,Anitta: Made in Honório: Temporada 1: Bastidores (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:28:35,00:28:35,BR (Brazil)
Lucas,2020-12-25 18:29:45,00:00:06,,Anitta: Made in Honório: Temporada 1: Bastidores (Episódio 5),,Netflix Windows App - Cadmium Windows Mobile,00:00:06,Not latest view,BR (Brazil)
Lucas,2020-12-25 17:59:33,00:29:50,,Anitta: Made in Honório: Temporada 1: Em família (Episódio 4),,Netflix Windows App - Cadmium Windows Mobile,00:29:36,00:29:36,BR (Brazil)
Lucas,2020-12-22 02:28:50,00:08:16,,Altered Carbon: Temporada 1: Fúria no céu (Episódio 9),,Apple iPhone 7 (GSM),00:38:38,Not latest view,BR (Brazil)
Lucas,2020-12-20 00:36:21,00:29:59,,Altered Carbon: Temporada 1: Fúria no céu (Episódio 9),,Apple iPhone 7 (GSM),00:30:21,Not latest view,BR (Brazil)
Lucas,2020-12-19 21:06:00,01:18:30,,BLACKPINK: Light Up the Sky,,Netflix Windows App - Cadmium Windows Mobile,01:18:30,01:18:30,BR (Brazil)
